employee_name,gender,leave_dates,leave_duration,leave_type,manager_name,team_name
'Evangelina Valerius',female,6/14/2023,1.0,'Casual Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,3/6/2023,2.0,'Earned leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,4/12/2023,1.0,'Casual Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,1/2/2023,0.5,'Earned leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,6/15/2023,1.0,'Sick Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,2/15/2023,1.0,'Sick Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,5/19/2023,2.0,'Earned leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,3/30/2023,1.0,'Sick Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,11/15/2022,1.0,'Casual Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,8/22/2022,0.5,'Sick Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,12/20/2022,1.0,'Casual Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,10/14/2022,1.0,'Sick Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,12/17/2022,2.0,'Casual Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,8/21/2022,2.0,'Earned leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,7/27/2022,2.0,'Casual Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,12/9/2022,0.5,'Earned leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,10/20/2022,1.0,'Sick Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,11/4/2022,1.0,'Sick Leave','Barbara Olson',Data engineering
'Evangelina Valerius',female,12/16/2022,0.5,'Earned leave','Barbara Olson',Data engineering
'Merla Cartmail',male,4/29/2022,0.5,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,5/11/2022,1.0,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,2/24/2022,0.5,'Earned leave','Sabrina Martin',IT
'Merla Cartmail',male,5/27/2022,1.0,'Earned leave','Sabrina Martin',IT
'Merla Cartmail',male,5/6/2022,1.0,'Sick Leave','Sabrina Martin',IT
'Merla Cartmail',male,6/7/2022,2.0,'Sick Leave','Sabrina Martin',IT
'Merla Cartmail',male,1/9/2022,0.5,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,5/26/2022,1.0,'Sick Leave','Sabrina Martin',IT
'Merla Cartmail',male,5/30/2023,2.0,'Earned leave','Sabrina Martin',IT
'Merla Cartmail',male,3/9/2023,1.0,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,2/11/2023,1.0,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,8/7/2022,1.0,'Sick Leave','Sabrina Martin',IT
'Merla Cartmail',male,8/16/2022,0.5,'Earned leave','Sabrina Martin',IT
'Merla Cartmail',male,8/17/2022,1.0,'Earned leave','Sabrina Martin',IT
'Merla Cartmail',male,8/15/2022,1.0,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,10/8/2022,0.5,'Sick Leave','Sabrina Martin',IT
'Merla Cartmail',male,10/11/2022,1.0,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,9/3/2022,0.5,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,7/16/2022,2.0,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,10/8/2022,0.5,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,8/2/2022,1.0,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,12/23/2022,2.0,'Sick Leave','Sabrina Martin',IT
'Merla Cartmail',male,8/6/2022,0.5,'Casual Leave','Sabrina Martin',IT
'Merla Cartmail',male,9/6/2022,1.0,'Casual Leave','Sabrina Martin',IT
'Ardenia Houdmont',female,4/6/2022,2.0,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,5/22/2022,2.0,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,3/17/2022,1.0,'Earned leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,3/26/2022,0.5,'Casual Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,6/18/2022,0.5,'Casual Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,5/9/2022,1.0,'Earned leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,4/18/2022,0.5,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,3/2/2022,0.5,'Earned leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,3/2/2022,0.5,'Casual Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,4/23/2022,1.0,'Casual Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,6/15/2022,2.0,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,2/19/2023,0.5,'Casual Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,2/27/2023,2.0,'Earned leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,2/27/2023,1.0,'Earned leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,1/6/2023,2.0,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,4/27/2023,1.0,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,5/19/2023,1.0,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,1/18/2023,1.0,'Casual Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,7/7/2022,1.0,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,8/15/2022,1.0,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,10/11/2022,1.0,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,8/27/2022,2.0,'Casual Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,9/20/2022,2.0,'Earned leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,7/9/2022,1.0,'Sick Leave','Benjamin Jensen',Security
'Ardenia Houdmont',female,7/23/2022,0.5,'Sick Leave','Benjamin Jensen',Security
'Margarita Culverhouse',female,4/28/2022,0.5,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,5/28/2022,0.5,'Sick Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,3/26/2022,1.0,'Sick Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,3/13/2022,1.0,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,5/11/2022,1.0,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,2/23/2022,0.5,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,6/9/2022,2.0,'Casual Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,1/12/2023,0.5,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,4/19/2023,0.5,'Sick Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,1/4/2023,2.0,'Sick Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,6/16/2023,1.0,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,4/23/2023,1.0,'Sick Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,3/20/2023,1.0,'Sick Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,1/5/2023,2.0,'Sick Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,1/24/2023,1.0,'Casual Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,12/28/2022,2.0,'Casual Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,7/2/2022,0.5,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,9/15/2022,2.0,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,7/29/2022,1.0,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,10/1/2022,0.5,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,9/30/2022,0.5,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,10/19/2022,1.0,'Casual Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,7/4/2022,1.0,'Casual Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,12/6/2022,1.0,'Earned leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,8/7/2022,2.0,'Casual Leave','Juan Myers DVM',IT
'Margarita Culverhouse',female,8/14/2022,1.0,'Casual Leave','Juan Myers DVM',IT
'Johnna Nassau',female,2/17/2022,1.0,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,3/30/2022,0.5,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,3/31/2022,0.5,'Earned leave','Rebecca Davis',Security
'Johnna Nassau',female,4/24/2022,1.0,'Casual Leave','Rebecca Davis',Security
'Johnna Nassau',female,1/7/2022,1.0,'Casual Leave','Rebecca Davis',Security
'Johnna Nassau',female,5/14/2022,1.0,'Earned leave','Rebecca Davis',Security
'Johnna Nassau',female,6/5/2022,1.0,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,5/8/2022,2.0,'Casual Leave','Rebecca Davis',Security
'Johnna Nassau',female,3/7/2022,0.5,'Casual Leave','Rebecca Davis',Security
'Johnna Nassau',female,5/30/2022,0.5,'Earned leave','Rebecca Davis',Security
'Johnna Nassau',female,5/6/2022,0.5,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,6/27/2023,0.5,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,3/27/2023,1.0,'Casual Leave','Rebecca Davis',Security
'Johnna Nassau',female,3/26/2023,1.0,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,1/10/2023,2.0,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,4/12/2023,1.0,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,2/27/2023,1.0,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,5/15/2023,0.5,'Earned leave','Rebecca Davis',Security
'Johnna Nassau',female,7/10/2022,1.0,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,12/4/2022,1.0,'Earned leave','Rebecca Davis',Security
'Johnna Nassau',female,7/15/2022,1.0,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,7/13/2022,1.0,'Earned leave','Rebecca Davis',Security
'Johnna Nassau',female,12/26/2022,0.5,'Earned leave','Rebecca Davis',Security
'Johnna Nassau',female,9/27/2022,0.5,'Sick Leave','Rebecca Davis',Security
'Johnna Nassau',female,10/8/2022,1.0,'Casual Leave','Rebecca Davis',Security
'Johnna Nassau',female,12/14/2022,2.0,'Casual Leave','Rebecca Davis',Security
'Johnna Nassau',female,9/27/2022,1.0,'Earned leave','Rebecca Davis',Security
'Raynell Coney',male,1/18/2022,1.0,'Earned leave','Rebecca Davis',Sales
'Raynell Coney',male,1/29/2022,1.0,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,1/24/2022,2.0,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,3/3/2022,2.0,'Casual Leave','Rebecca Davis',Sales
'Raynell Coney',male,5/12/2022,1.0,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,2/2/2022,1.0,'Earned leave','Rebecca Davis',Sales
'Raynell Coney',male,1/16/2022,1.0,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,1/10/2022,1.0,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,2/28/2023,1.0,'Casual Leave','Rebecca Davis',Sales
'Raynell Coney',male,1/18/2023,0.5,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,3/27/2023,0.5,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,1/24/2023,1.0,'Casual Leave','Rebecca Davis',Sales
'Raynell Coney',male,5/5/2023,2.0,'Casual Leave','Rebecca Davis',Sales
'Raynell Coney',male,1/10/2023,1.0,'Earned leave','Rebecca Davis',Sales
'Raynell Coney',male,5/19/2023,0.5,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,2/27/2023,1.0,'Earned leave','Rebecca Davis',Sales
'Raynell Coney',male,4/19/2023,1.0,'Casual Leave','Rebecca Davis',Sales
'Raynell Coney',male,4/29/2023,0.5,'Casual Leave','Rebecca Davis',Sales
'Raynell Coney',male,12/20/2022,2.0,'Earned leave','Rebecca Davis',Sales
'Raynell Coney',male,7/9/2022,1.0,'Casual Leave','Rebecca Davis',Sales
'Raynell Coney',male,8/28/2022,2.0,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,10/22/2022,1.0,'Casual Leave','Rebecca Davis',Sales
'Raynell Coney',male,7/25/2022,2.0,'Casual Leave','Rebecca Davis',Sales
'Raynell Coney',male,7/29/2022,1.0,'Earned leave','Rebecca Davis',Sales
'Raynell Coney',male,12/14/2022,2.0,'Earned leave','Rebecca Davis',Sales
'Raynell Coney',male,9/25/2022,0.5,'Earned leave','Rebecca Davis',Sales
'Raynell Coney',male,10/30/2022,1.0,'Casual Leave','Rebecca Davis',Sales
'Raynell Coney',male,9/21/2022,1.0,'Earned leave','Rebecca Davis',Sales
'Raynell Coney',male,12/11/2022,1.0,'Earned leave','Rebecca Davis',Sales
'Raynell Coney',male,8/28/2022,1.0,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,12/14/2022,2.0,'Sick Leave','Rebecca Davis',Sales
'Raynell Coney',male,9/3/2022,1.0,'Casual Leave','Rebecca Davis',Sales
'Cassey Greenlees',female,1/31/2022,1.0,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,4/28/2022,2.0,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,1/1/2022,0.5,'Sick Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,1/18/2022,1.0,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,1/3/2022,1.0,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,6/22/2022,0.5,'Sick Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,6/26/2023,0.5,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,1/25/2023,1.0,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,4/19/2023,1.0,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,1/5/2023,2.0,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,6/29/2023,2.0,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,3/2/2023,2.0,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,3/12/2023,1.0,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,1/14/2023,1.0,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,3/14/2023,1.0,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,6/17/2023,0.5,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,5/2/2023,1.0,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,4/22/2023,1.0,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,1/26/2023,0.5,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,2/9/2023,2.0,'Sick Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,6/28/2023,0.5,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,5/27/2023,0.5,'Sick Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,3/14/2023,2.0,'Sick Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,9/30/2022,0.5,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,8/11/2022,1.0,'Sick Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,11/21/2022,2.0,'Sick Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,12/10/2022,1.0,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,10/21/2022,0.5,'Sick Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,12/14/2022,1.0,'Sick Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,11/21/2022,2.0,'Earned leave','Benjamin Jensen',HR
'Cassey Greenlees',female,7/18/2022,1.0,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,7/8/2022,1.0,'Sick Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,10/15/2022,0.5,'Casual Leave','Benjamin Jensen',HR
'Cassey Greenlees',female,12/25/2022,2.0,'Earned leave','Benjamin Jensen',HR
'Feodor Dooland',male,3/26/2022,1.0,'Sick Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,3/29/2022,1.0,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,2/17/2022,2.0,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,6/1/2022,2.0,'Sick Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,5/18/2022,1.0,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,5/22/2022,1.0,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,1/13/2022,1.0,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,4/6/2022,1.0,'Sick Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,4/6/2022,1.0,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,5/13/2022,0.5,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,1/30/2023,0.5,'Sick Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,1/4/2023,1.0,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,4/20/2023,1.0,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,1/31/2023,1.0,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,3/27/2023,2.0,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,5/5/2023,1.0,'Sick Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,5/29/2023,2.0,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,6/1/2023,1.0,'Sick Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,4/10/2023,1.0,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,6/10/2023,0.5,'Sick Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,6/6/2023,1.0,'Sick Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,6/15/2023,1.0,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,5/29/2023,1.0,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,10/12/2022,1.0,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,8/27/2022,1.0,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,12/20/2022,0.5,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,8/29/2022,0.5,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,11/2/2022,0.5,'Earned leave','Brenda Jefferson',Sales
'Feodor Dooland',male,11/15/2022,1.0,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,7/7/2022,1.0,'Casual Leave','Brenda Jefferson',Sales
'Feodor Dooland',male,9/28/2022,1.0,'Earned leave','Brenda Jefferson',Sales
'Sashenka Melvin',male,1/13/2022,1.0,'Casual Leave','Tammy Carey',HR
'Sashenka Melvin',male,4/26/2022,0.5,'Sick Leave','Tammy Carey',HR
'Sashenka Melvin',male,2/7/2022,1.0,'Earned leave','Tammy Carey',HR
'Sashenka Melvin',male,1/13/2022,1.0,'Sick Leave','Tammy Carey',HR
'Sashenka Melvin',male,3/26/2022,0.5,'Earned leave','Tammy Carey',HR
'Sashenka Melvin',male,6/8/2022,1.0,'Casual Leave','Tammy Carey',HR
'Sashenka Melvin',male,3/13/2022,1.0,'Casual Leave','Tammy Carey',HR
'Sashenka Melvin',male,3/24/2022,0.5,'Casual Leave','Tammy Carey',HR
'Sashenka Melvin',male,6/17/2022,1.0,'Earned leave','Tammy Carey',HR
'Sashenka Melvin',male,5/29/2022,0.5,'Earned leave','Tammy Carey',HR
'Sashenka Melvin',male,3/8/2022,2.0,'Sick Leave','Tammy Carey',HR
'Sashenka Melvin',male,3/28/2023,1.0,'Sick Leave','Tammy Carey',HR
'Sashenka Melvin',male,4/28/2023,0.5,'Sick Leave','Tammy Carey',HR
'Sashenka Melvin',male,3/16/2023,1.0,'Earned leave','Tammy Carey',HR
'Sashenka Melvin',male,4/23/2023,1.0,'Casual Leave','Tammy Carey',HR
'Sashenka Melvin',male,3/28/2023,1.0,'Casual Leave','Tammy Carey',HR
'Sashenka Melvin',male,10/1/2022,1.0,'Earned leave','Tammy Carey',HR
'Sashenka Melvin',male,9/13/2022,1.0,'Sick Leave','Tammy Carey',HR
'Sashenka Melvin',male,8/18/2022,2.0,'Earned leave','Tammy Carey',HR
'Sashenka Melvin',male,10/10/2022,2.0,'Earned leave','Tammy Carey',HR
'Sashenka Melvin',male,12/27/2022,1.0,'Sick Leave','Tammy Carey',HR
'Seana Poston',female,5/9/2022,2.0,'Casual Leave','Sabrina Martin',IT
'Seana Poston',female,5/23/2022,2.0,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,4/24/2022,1.0,'Earned leave','Sabrina Martin',IT
'Seana Poston',female,3/17/2022,1.0,'Earned leave','Sabrina Martin',IT
'Seana Poston',female,6/17/2022,2.0,'Earned leave','Sabrina Martin',IT
'Seana Poston',female,3/31/2022,0.5,'Earned leave','Sabrina Martin',IT
'Seana Poston',female,1/3/2022,0.5,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,3/2/2022,0.5,'Earned leave','Sabrina Martin',IT
'Seana Poston',female,4/8/2022,2.0,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,4/16/2022,2.0,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,1/25/2022,0.5,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,3/13/2023,1.0,'Earned leave','Sabrina Martin',IT
'Seana Poston',female,4/30/2023,2.0,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,5/29/2023,1.0,'Earned leave','Sabrina Martin',IT
'Seana Poston',female,1/24/2023,2.0,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,4/14/2023,2.0,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,5/5/2023,1.0,'Casual Leave','Sabrina Martin',IT
'Seana Poston',female,5/6/2023,1.0,'Casual Leave','Sabrina Martin',IT
'Seana Poston',female,5/7/2023,0.5,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,5/27/2023,0.5,'Earned leave','Sabrina Martin',IT
'Seana Poston',female,1/15/2023,2.0,'Casual Leave','Sabrina Martin',IT
'Seana Poston',female,11/24/2022,1.0,'Casual Leave','Sabrina Martin',IT
'Seana Poston',female,10/13/2022,1.0,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,10/23/2022,0.5,'Casual Leave','Sabrina Martin',IT
'Seana Poston',female,8/16/2022,0.5,'Casual Leave','Sabrina Martin',IT
'Seana Poston',female,12/17/2022,0.5,'Casual Leave','Sabrina Martin',IT
'Seana Poston',female,7/15/2022,2.0,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,8/27/2022,2.0,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,10/18/2022,0.5,'Sick Leave','Sabrina Martin',IT
'Seana Poston',female,12/3/2022,1.0,'Casual Leave','Sabrina Martin',IT
'Seana Poston',female,9/8/2022,1.0,'Sick Leave','Sabrina Martin',IT
'Merrili Cumberbatch',female,3/20/2022,1.0,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,3/10/2022,1.0,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,2/9/2022,0.5,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,3/11/2022,0.5,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,4/28/2022,0.5,'Sick Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,3/21/2022,1.0,'Sick Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,2/4/2022,2.0,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,5/27/2022,1.0,'Casual Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,4/3/2022,0.5,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,1/11/2022,1.0,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,1/27/2023,0.5,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,2/16/2023,2.0,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,3/11/2023,1.0,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,3/3/2023,1.0,'Sick Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,1/27/2023,1.0,'Sick Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,3/10/2023,0.5,'Sick Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,4/5/2023,1.0,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,12/30/2022,0.5,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,9/4/2022,1.0,'Casual Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,8/21/2022,1.0,'Sick Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,12/21/2022,2.0,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,7/22/2022,2.0,'Sick Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,11/28/2022,1.0,'Earned leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,10/7/2022,1.0,'Sick Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,12/21/2022,1.0,'Casual Leave','Juan Myers DVM',AI
'Merrili Cumberbatch',female,7/3/2022,1.0,'Casual Leave','Juan Myers DVM',AI
'Emera Andrysiak',male,3/2/2022,1.0,'Earned leave','Brenda Jefferson',AI
'Emera Andrysiak',male,6/14/2022,2.0,'Casual Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,6/16/2022,1.0,'Earned leave','Brenda Jefferson',AI
'Emera Andrysiak',male,5/12/2022,1.0,'Earned leave','Brenda Jefferson',AI
'Emera Andrysiak',male,4/14/2022,1.0,'Earned leave','Brenda Jefferson',AI
'Emera Andrysiak',male,1/13/2022,1.0,'Sick Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,4/22/2022,1.0,'Earned leave','Brenda Jefferson',AI
'Emera Andrysiak',male,2/19/2022,1.0,'Sick Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,1/1/2022,1.0,'Casual Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,5/24/2022,1.0,'Earned leave','Brenda Jefferson',AI
'Emera Andrysiak',male,6/16/2023,1.0,'Earned leave','Brenda Jefferson',AI
'Emera Andrysiak',male,3/2/2023,2.0,'Casual Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,2/26/2023,0.5,'Earned leave','Brenda Jefferson',AI
'Emera Andrysiak',male,6/7/2023,1.0,'Sick Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,3/1/2023,1.0,'Casual Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,3/1/2023,1.0,'Casual Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,1/5/2023,1.0,'Casual Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,4/11/2023,2.0,'Sick Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,5/15/2023,0.5,'Sick Leave','Brenda Jefferson',AI
'Emera Andrysiak',male,9/14/2022,2.0,'Earned leave','Brenda Jefferson',AI
'Emera Andrysiak',male,11/25/2022,1.0,'Sick Leave','Brenda Jefferson',AI
